date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:44	319/319	---MCZ	200	added ('OK')	text/plain	date:Wed,%2001%20Jun%202022%2014:22:43%20GMT	https://forums.ficsit.app/robots.txt		(from )
17:22:45	8441/8441	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:44%20GMT	https://forums.ficsit.app/	/home/vilsol/forum-backup/fbackup/index-2.html	(from )
17:22:45	1702/1702	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Nov%202019%2003:30:00%20GMT	https://forums.ficsit.app/uploads/default/optimized/1X/f02da7f6991dd231eefed9e0b929b9f220067a67_2_32x32.png	/home/vilsol/forum-backup/fbackup/uploads/default/optimized/1X/f02da7f6991dd231eefed9e0b929b9f220067a67_2_32x32.png	(from https://forums.ficsit.app/)
17:22:47	15778/15778	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Nov%202019%2003:30:00%20GMT	https://forums.ficsit.app/uploads/default/optimized/1X/f02da7f6991dd231eefed9e0b929b9f220067a67_2_180x180.png	/home/vilsol/forum-backup/fbackup/uploads/default/optimized/1X/f02da7f6991dd231eefed9e0b929b9f220067a67_2_180x180.png	(from https://forums.ficsit.app/)
17:22:47	666/666	---MCZ	200	added ('OK')	application/xml	date:Wed,%2001%20Jun%202022%2014:22:47%20GMT	https://forums.ficsit.app/opensearch.xml	/home/vilsol/forum-backup/fbackup/opensearch.xml	(from https://forums.ficsit.app/)
17:22:49	409/409	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2020:20:21%20GMT	https://forums.ficsit.app/stylesheets/desktop_theme_1_9db8e85b82346e2f29622cc14c8bdf75c88b0e15.css?__ws=forums.ficsit.app	/home/vilsol/forum-backup/fbackup/stylesheets/desktop_theme_1_9db8e85b82346e2f29622cc14c8bdf75c88b0e15.css_;%20filename_=UTF-8''desktop_theme_1_9db8e85b82346e2f29622cc14c8bdf75c88b0e15f6fe.css	(from https://forums.ficsit.app/)
17:22:50	282440/282440	---MCZ	200	added ('OK')	text/css	date:Thu,%2007%20Nov%202019%2018:48:25%20GMT	https://forums.ficsit.app/stylesheets/desktop_1_65b6df79b7ca1c9605f957c83775f8eef4438a11.css?__ws=forums.ficsit.app	/home/vilsol/forum-backup/fbackup/stylesheets/desktop_1_65b6df79b7ca1c9605f957c83775f8eef4438a11.css_;%20filename_=UTF-8''desktop_1_65b6df79b7ca1c9605f957c83775f8eef4438a11f6fe.css	(from https://forums.ficsit.app/)
17:22:50	2758/2758	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2015%20Nov%202019%2020:20:21%20GMT	https://forums.ficsit.app/theme-javascripts/1b5d0e2e70911dd7c8508f7624ecb6a8b056a12c.js?__ws=forums.ficsit.app	/home/vilsol/forum-backup/fbackup/theme-javascripts/1b5d0e2e70911dd7c8508f7624ecb6a8b056a12c.js_;%20filename_=UTF-8''1b5d0e2e70911dd7c8508f7624ecb6a8b056a12cf6fe.js	(from https://forums.ficsit.app/)
17:22:53	31645/31645	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:52%20GMT	https://forums.ficsit.app/c/general	/home/vilsol/forum-backup/fbackup/c/general.html	(from https://forums.ficsit.app/)
17:22:53	517789/517789	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Nov%202019%2004:01:21%20GMT	https://forums.ficsit.app/uploads/default/original/1X/4e840b8b4fdb3676c614937b8f18b06415f9bd1c.png	/home/vilsol/forum-backup/fbackup/uploads/default/original/1X/4e840b8b4fdb3676c614937b8f18b06415f9bd1c.png	(from https://forums.ficsit.app/)
17:22:54	31491/31491	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:53%20GMT	https://forums.ficsit.app/c/modding-help	/home/vilsol/forum-backup/fbackup/c/modding-help.html	(from https://forums.ficsit.app/)
17:22:55	20040/20040	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:54%20GMT	https://forums.ficsit.app/c/showcase	/home/vilsol/forum-backup/fbackup/c/showcase.html	(from https://forums.ficsit.app/)
17:22:56	27662/27662	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:55%20GMT	https://forums.ficsit.app/c/sml	/home/vilsol/forum-backup/fbackup/c/sml.html	(from https://forums.ficsit.app/)
17:22:56	10442/10442	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:56%20GMT	https://forums.ficsit.app/c/smr	/home/vilsol/forum-backup/fbackup/c/smr.html	(from https://forums.ficsit.app/)
17:22:57	9550/9550	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:57%20GMT	https://forums.ficsit.app/c/offtopic	/home/vilsol/forum-backup/fbackup/c/offtopic.html	(from https://forums.ficsit.app/)
17:22:58	8461/8461	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:58%20GMT	https://forums.ficsit.app/categories	/home/vilsol/forum-backup/fbackup/categories.html	(from https://forums.ficsit.app/)
17:23:00	10790/10790	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:22:59%20GMT	https://forums.ficsit.app/guidelines	/home/vilsol/forum-backup/fbackup/guidelines.html	(from https://forums.ficsit.app/)
17:23:00	20535/20535	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:00%20GMT	https://forums.ficsit.app/tos	/home/vilsol/forum-backup/fbackup/tos.html	(from https://forums.ficsit.app/)
17:23:02	10018/10018	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:01%20GMT	https://forums.ficsit.app/privacy	/home/vilsol/forum-backup/fbackup/privacy.html	(from https://forums.ficsit.app/)
17:23:03	31241/31241	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:02%20GMT	https://forums.ficsit.app/c/general/12?page=1	/home/vilsol/forum-backup/fbackup/c/general/122679.html	(from https://forums.ficsit.app/c/general)
17:23:04	13507/13507	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2001%20Jun%202022%2014:23:03%20GMT	https://forums.ficsit.app/posts.rss	/home/vilsol/forum-backup/fbackup/posts.rss	(from https://forums.ficsit.app/c/general)
17:23:05	60198/60198	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2001%20Jun%202022%2014:23:04%20GMT	https://forums.ficsit.app/latest.rss	/home/vilsol/forum-backup/fbackup/latest.rss	(from https://forums.ficsit.app/c/general)
17:23:06	56524/56524	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2001%20Jun%202022%2014:23:05%20GMT	https://forums.ficsit.app/c/general.rss	/home/vilsol/forum-backup/fbackup/c/general.rss	(from https://forums.ficsit.app/c/general)
17:23:06	27438/27438	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:06%20GMT	https://forums.ficsit.app/c/general/suggestions	/home/vilsol/forum-backup/fbackup/c/general/suggestions.html	(from https://forums.ficsit.app/c/general)
17:23:07	11064/11064	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:07%20GMT	https://forums.ficsit.app/c/general/help	/home/vilsol/forum-backup/fbackup/c/general/help.html	(from https://forums.ficsit.app/c/general)
17:23:08	8106/8106	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2000:25:52%20GMT	https://forums.ficsit.app/t/about-the-general-category/50	/home/vilsol/forum-backup/fbackup/t/about-the-general-category/50.html	(from https://forums.ficsit.app/c/general)
17:23:09	8546/8546	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2013:53:34%20GMT	https://forums.ficsit.app/t/lower-coal-consumption-if-power-consumption-is-not-100/1542	/home/vilsol/forum-backup/fbackup/t/lower-coal-consumption-if-power-consumption-is-not-100/1542.html	(from https://forums.ficsit.app/c/general)
17:23:11	20794/20794	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jan%202022%2012:16:26%20GMT	https://forums.ficsit.app/t/global-grid-placment/1134	/home/vilsol/forum-backup/fbackup/t/global-grid-placment/1134.html	(from https://forums.ficsit.app/c/general)
17:23:12	10244/10244	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Jan%202022%2019:15:18%20GMT	https://forums.ficsit.app/t/suggestion-power-grid-overload/1539	/home/vilsol/forum-backup/fbackup/t/suggestion-power-grid-overload/1539.html	(from https://forums.ficsit.app/c/general)
17:23:12	9622/9622	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jan%202021%2000:36:14%20GMT	https://forums.ficsit.app/t/storage-teleporter/847	/home/vilsol/forum-backup/fbackup/t/storage-teleporter/847.html	(from https://forums.ficsit.app/c/general)
17:23:13	10871/10871	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2015:52:56%20GMT	https://forums.ficsit.app/t/request-more-lighting-sources-with-sample-pictures/1505	/home/vilsol/forum-backup/fbackup/t/request-more-lighting-sources-with-sample-pictures/1505.html	(from https://forums.ficsit.app/c/general)
17:23:14	12275/12275	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Dec%202021%2018:05:27%20GMT	https://forums.ficsit.app/t/tc-mod-idea-tiberian-forge-satisfactory-c-c/1496	/home/vilsol/forum-backup/fbackup/t/tc-mod-idea-tiberian-forge-satisfactory-c-c/1496.html	(from https://forums.ficsit.app/c/general)
17:23:16	8234/8234	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Nov%202021%2016:10:47%20GMT	https://forums.ficsit.app/t/logistics-2-0-causing-crashes/1463	/home/vilsol/forum-backup/fbackup/t/logistics-2-0-causing-crashes/1463.html	(from https://forums.ficsit.app/c/general)
17:23:16	8410/8410	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2016:53:26%20GMT	https://forums.ficsit.app/t/satisfactory-mod-manager-stays-minimized/1453	/home/vilsol/forum-backup/fbackup/t/satisfactory-mod-manager-stays-minimized/1453.html	(from https://forums.ficsit.app/c/general)
17:23:18	7177/7177	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Oct%202021%2013:30:35%20GMT	https://forums.ficsit.app/t/delete-account-from-the-forum/1425	/home/vilsol/forum-backup/fbackup/t/delete-account-from-the-forum/1425.html	(from https://forums.ficsit.app/c/general)
17:23:19	7940/7940	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2003:52:48%20GMT	https://forums.ficsit.app/t/menu-adjusting-mod-idea/1410	/home/vilsol/forum-backup/fbackup/t/menu-adjusting-mod-idea/1410.html	(from https://forums.ficsit.app/c/general)
17:23:20	12945/12945	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Jul%202021%2009:07:38%20GMT	https://forums.ficsit.app/t/suggestion-mk8-pipe-mod/1355	/home/vilsol/forum-backup/fbackup/t/suggestion-mk8-pipe-mod/1355.html	(from https://forums.ficsit.app/c/general)
17:23:20	9049/9049	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2014:59:33%20GMT	https://forums.ficsit.app/t/mod-idea-will-make-ausom-sink-so-much-easyer/1347	/home/vilsol/forum-backup/fbackup/t/mod-idea-will-make-ausom-sink-so-much-easyer/1347.html	(from https://forums.ficsit.app/c/general)
17:23:21	10457/10457	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2016:54:58%20GMT	https://forums.ficsit.app/t/are-the-devs-working-on-s-a-m-ore-uses/1343	/home/vilsol/forum-backup/fbackup/t/are-the-devs-working-on-s-a-m-ore-uses/1343.html	(from https://forums.ficsit.app/c/general)
17:23:23	8871/8871	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Jun%202021%2017:42:48%20GMT	https://forums.ficsit.app/t/what-item-gives-the-most-ausom-sink-points/1340	/home/vilsol/forum-backup/fbackup/t/what-item-gives-the-most-ausom-sink-points/1340.html	(from https://forums.ficsit.app/c/general)
17:23:23	9118/9118	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Jun%202021%2017:26:47%20GMT	https://forums.ficsit.app/t/new-bug-maby-hidden-feature-with-nuclear-waste/1339	/home/vilsol/forum-backup/fbackup/t/new-bug-maby-hidden-feature-with-nuclear-waste/1339.html	(from https://forums.ficsit.app/c/general)
17:23:24	16516/16516	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20May%202021%2018:57:59%20GMT	https://forums.ficsit.app/t/how-can-i-install-mods-manually/1255	/home/vilsol/forum-backup/fbackup/t/how-can-i-install-mods-manually/1255.html	(from https://forums.ficsit.app/c/general)
17:23:25	21194/21194	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20May%202021%2008:50:49%20GMT	https://forums.ficsit.app/t/ficsit-app-site-not-working-now/1241	/home/vilsol/forum-backup/fbackup/t/ficsit-app-site-not-working-now/1241.html	(from https://forums.ficsit.app/c/general)
17:23:26	8842/8842	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2017:19:13%20GMT	https://forums.ficsit.app/t/foundations-walls-etc-whit-internal-power-cable/1223	/home/vilsol/forum-backup/fbackup/t/foundations-walls-etc-whit-internal-power-cable/1223.html	(from https://forums.ficsit.app/c/general)
17:23:28	12199/12199	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2017:30:16%20GMT	https://forums.ficsit.app/t/no-mods-are-working/1203	/home/vilsol/forum-backup/fbackup/t/no-mods-are-working/1203.html	(from https://forums.ficsit.app/c/general)
17:23:28	10325/10325	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Apr%202021%2008:45:47%20GMT	https://forums.ficsit.app/t/ancient-overgrown-factory-buildings/1186	/home/vilsol/forum-backup/fbackup/t/ancient-overgrown-factory-buildings/1186.html	(from https://forums.ficsit.app/c/general)
17:23:30	9236/9236	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Apr%202021%2015:23:28%20GMT	https://forums.ficsit.app/t/which-program-is-recommended-smr-or-sml/1171	/home/vilsol/forum-backup/fbackup/t/which-program-is-recommended-smr-or-sml/1171.html	(from https://forums.ficsit.app/c/general)
17:23:30	12063/12063	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2014:21:30%20GMT	https://forums.ficsit.app/t/size-limitations-for-mega-factory/1114	/home/vilsol/forum-backup/fbackup/t/size-limitations-for-mega-factory/1114.html	(from https://forums.ficsit.app/c/general)
17:23:32	10389/10389	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202021%2022:27:27%20GMT	https://forums.ficsit.app/t/download-queue-for-smm/1074	/home/vilsol/forum-backup/fbackup/t/download-queue-for-smm/1074.html	(from https://forums.ficsit.app/c/general)
17:23:33	10134/10134	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:55:08%20GMT	https://forums.ficsit.app/t/adding-mods-to-an-existing-save/1112	/home/vilsol/forum-backup/fbackup/t/adding-mods-to-an-existing-save/1112.html	(from https://forums.ficsit.app/c/general)
17:23:34	8058/8058	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Feb%202021%2014:30:27%20GMT	https://forums.ficsit.app/t/structural-solutions-is-amazing/1105	/home/vilsol/forum-backup/fbackup/t/structural-solutions-is-amazing/1105.html	(from https://forums.ficsit.app/c/general)
17:23:34	11067/11067	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jan%202021%2018:15:06%20GMT	https://forums.ficsit.app/t/unban-from-server/1067	/home/vilsol/forum-backup/fbackup/t/unban-from-server/1067.html	(from https://forums.ficsit.app/c/general)
17:23:36	14399/14399	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Nov%202020%2000:06:28%20GMT	https://forums.ficsit.app/t/more-body-slot-or-iron-man-armor/271	/home/vilsol/forum-backup/fbackup/t/more-body-slot-or-iron-man-armor/271.html	(from https://forums.ficsit.app/c/general)
17:23:36	8085/8085	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Nov%202020%2016:17:50%20GMT	https://forums.ficsit.app/t/disable-flying-in-moar-factory/977	/home/vilsol/forum-backup/fbackup/t/disable-flying-in-moar-factory/977.html	(from https://forums.ficsit.app/c/general)
17:23:37	9433/9433	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2020:26:37%20GMT	https://forums.ficsit.app/t/dynamic-wall-conveyor/966	/home/vilsol/forum-backup/fbackup/t/dynamic-wall-conveyor/966.html	(from https://forums.ficsit.app/c/general)
17:23:39	31438/31438	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:38%20GMT	https://forums.ficsit.app/c/modding-help/7?page=1	/home/vilsol/forum-backup/fbackup/c/modding-help/72679.html	(from https://forums.ficsit.app/c/modding-help)
17:23:40	46067/46067	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2001%20Jun%202022%2014:23:39%20GMT	https://forums.ficsit.app/c/modding-help.rss	/home/vilsol/forum-backup/fbackup/c/modding-help.rss	(from https://forums.ficsit.app/c/modding-help)
17:23:40	27346/27346	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:40%20GMT	https://forums.ficsit.app/c/modding-help/bug-reports	/home/vilsol/forum-backup/fbackup/c/modding-help/bug-reports.html	(from https://forums.ficsit.app/c/modding-help)
17:23:42	12501/12501	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:41%20GMT	https://forums.ficsit.app/c/modding-help/sml-modding	/home/vilsol/forum-backup/fbackup/c/modding-help/sml-modding.html	(from https://forums.ficsit.app/c/modding-help)
17:23:42	11282/11282	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:23:42%20GMT	https://forums.ficsit.app/c/modding-help/pak-modding	/home/vilsol/forum-backup/fbackup/c/modding-help/pak-modding.html	(from https://forums.ficsit.app/c/modding-help)
17:23:44	8030/8030	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2017:52:27%20GMT	https://forums.ficsit.app/t/about-the-modding-category/20	/home/vilsol/forum-backup/fbackup/t/about-the-modding-category/20.html	(from https://forums.ficsit.app/c/modding-help)
17:23:44	7373/7373	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2016:06:12%20GMT	https://forums.ficsit.app/t/request-resource-node-foundation-snapping/1537	/home/vilsol/forum-backup/fbackup/t/request-resource-node-foundation-snapping/1537.html	(from https://forums.ficsit.app/c/modding-help)
17:23:45	8122/8122	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2015:36:22%20GMT	https://forums.ficsit.app/t/searching-alerting-mod/1535	/home/vilsol/forum-backup/fbackup/t/searching-alerting-mod/1535.html	(from https://forums.ficsit.app/c/modding-help)
17:23:46	9780/9780	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Jan%202022%2000:03:16%20GMT	https://forums.ficsit.app/t/refined-power-m-a-m/1531	/home/vilsol/forum-backup/fbackup/t/refined-power-m-a-m/1531.html	(from https://forums.ficsit.app/c/modding-help)
17:23:47	13460/13460	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2011:26:41%20GMT	https://forums.ficsit.app/t/request-storage-inventory-filter/1518	/home/vilsol/forum-backup/fbackup/t/request-storage-inventory-filter/1518.html	(from https://forums.ficsit.app/c/modding-help)
17:23:49	7692/7692	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Jan%202022%2022:10:49%20GMT	https://forums.ficsit.app/t/ahud-example-anywhere/1529	/home/vilsol/forum-backup/fbackup/t/ahud-example-anywhere/1529.html	(from https://forums.ficsit.app/c/modding-help)
17:23:49	7851/7851	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Dec%202021%2022:00:16%20GMT	https://forums.ficsit.app/t/smart-mod-doesnt-work-with-truck-stations/1525	/home/vilsol/forum-backup/fbackup/t/smart-mod-doesnt-work-with-truck-stations/1525.html	(from https://forums.ficsit.app/c/modding-help)
17:23:51	7034/7034	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2008:36:57%20GMT	https://forums.ficsit.app/t/searching-for-copy-paste-mod-for-beams/1522	/home/vilsol/forum-backup/fbackup/t/searching-for-copy-paste-mod-for-beams/1522.html	(from https://forums.ficsit.app/c/modding-help)
17:23:51	9892/9892	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2022:07:43%20GMT	https://forums.ficsit.app/t/saves-wont-load/1516	/home/vilsol/forum-backup/fbackup/t/saves-wont-load/1516.html	(from https://forums.ficsit.app/c/modding-help)
17:23:53	12795/12795	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2004:30:56%20GMT	https://forums.ficsit.app/t/refined-power-broken/1509	/home/vilsol/forum-backup/fbackup/t/refined-power-broken/1509.html	(from https://forums.ficsit.app/c/modding-help)
17:23:53	17755/17755	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Dec%202021%2016:17:34%20GMT	https://forums.ficsit.app/t/smart-mod-wall-placing-bug-update-5/1490	/home/vilsol/forum-backup/fbackup/t/smart-mod-wall-placing-bug-update-5/1490.html	(from https://forums.ficsit.app/c/modding-help)
17:23:54	9617/9617	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Dec%202021%2006:05:53%20GMT	https://forums.ficsit.app/t/fluid-awesome-sink-game-crash/1508	/home/vilsol/forum-backup/fbackup/t/fluid-awesome-sink-game-crash/1508.html	(from https://forums.ficsit.app/c/modding-help)
17:23:56	11420/11420	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Dec%202021%2015:52:19%20GMT	https://forums.ficsit.app/t/what-happened-to-ficsit-farming/1481	/home/vilsol/forum-backup/fbackup/t/what-happened-to-ficsit-farming/1481.html	(from https://forums.ficsit.app/c/modding-help)
17:23:56	24571/24571	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Dec%202021%2012:32:07%20GMT	https://forums.ficsit.app/t/smart-mod-crash-error/1486	/home/vilsol/forum-backup/fbackup/t/smart-mod-crash-error/1486.html	(from https://forums.ficsit.app/c/modding-help)
17:23:57	10066/10066	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2017:43:40%20GMT	https://forums.ficsit.app/t/any-changes-from-update-4-to-update-5/1499	/home/vilsol/forum-backup/fbackup/t/any-changes-from-update-4-to-update-5/1499.html	(from https://forums.ficsit.app/c/modding-help)
17:23:58	6994/6994	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2020:22:42%20GMT	https://forums.ficsit.app/t/request-animal-taming-mod/1484	/home/vilsol/forum-backup/fbackup/t/request-animal-taming-mod/1484.html	(from https://forums.ficsit.app/c/modding-help)
17:23:59	8822/8822	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2015:52:56%20GMT	https://forums.ficsit.app/t/refined-power-causing-crashes-to-desktop-on-launch/1480	/home/vilsol/forum-backup/fbackup/t/refined-power-causing-crashes-to-desktop-on-launch/1480.html	(from https://forums.ficsit.app/c/modding-help)
17:24:00	13499/13499	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2015:52:01%20GMT	https://forums.ficsit.app/t/update-5-refined-power/1477	/home/vilsol/forum-backup/fbackup/t/update-5-refined-power/1477.html	(from https://forums.ficsit.app/c/modding-help)
17:24:02	10297/10297	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2005:29:04%20GMT	https://forums.ficsit.app/t/intro-to-modding-custom-train-horns-and-whistle-posts/1473	/home/vilsol/forum-backup/fbackup/t/intro-to-modding-custom-train-horns-and-whistle-posts/1473.html	(from https://forums.ficsit.app/c/modding-help)
17:24:02	7499/7499	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2002:41:06%20GMT	https://forums.ficsit.app/t/request-custom-buildables/1475	/home/vilsol/forum-backup/fbackup/t/request-custom-buildables/1475.html	(from https://forums.ficsit.app/c/modding-help)
17:24:03	10734/10734	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Nov%202021%2006:27:02%20GMT	https://forums.ficsit.app/t/mods-and-dedicated-server/1459	/home/vilsol/forum-backup/fbackup/t/mods-and-dedicated-server/1459.html	(from https://forums.ficsit.app/c/modding-help)
17:24:04	12599/12599	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Nov%202021%2016:45:14%20GMT	https://forums.ficsit.app/t/updating-old-mod-for-newer-game-of-satisfactory/1461	/home/vilsol/forum-backup/fbackup/t/updating-old-mod-for-newer-game-of-satisfactory/1461.html	(from https://forums.ficsit.app/c/modding-help)
17:24:05	11147/11147	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Nov%202021%2015:58:12%20GMT	https://forums.ficsit.app/t/satisfactory-is-crashing/1460	/home/vilsol/forum-backup/fbackup/t/satisfactory-is-crashing/1460.html	(from https://forums.ficsit.app/c/modding-help)
17:24:06	7354/7354	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2010:39:20%20GMT	https://forums.ficsit.app/t/conveyor-wall-holes-has-a-bug/1456	/home/vilsol/forum-backup/fbackup/t/conveyor-wall-holes-has-a-bug/1456.html	(from https://forums.ficsit.app/c/modding-help)
17:24:07	11595/11595	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2005:33:56%20GMT	https://forums.ficsit.app/t/request-ships/1318	/home/vilsol/forum-backup/fbackup/t/request-ships/1318.html	(from https://forums.ficsit.app/c/modding-help)
17:24:08	9566/9566	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Nov%202021%2005:31:42%20GMT	https://forums.ficsit.app/t/reposted-request-earlier-tiered-trains/1454	/home/vilsol/forum-backup/fbackup/t/reposted-request-earlier-tiered-trains/1454.html	(from https://forums.ficsit.app/c/modding-help)
17:24:10	11995/11995	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Nov%202021%2014:19:59%20GMT	https://forums.ficsit.app/t/mods-are-loaded-but-do-not-start/1445	/home/vilsol/forum-backup/fbackup/t/mods-are-loaded-but-do-not-start/1445.html	(from https://forums.ficsit.app/c/modding-help)
17:24:10	8745/8745	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Nov%202021%2023:02:42%20GMT	https://forums.ficsit.app/t/decorative-lights/1442	/home/vilsol/forum-backup/fbackup/t/decorative-lights/1442.html	(from https://forums.ficsit.app/c/modding-help)
17:24:12	12321/12321	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Nov%202021%2022:46:49%20GMT	https://forums.ficsit.app/t/3d-text-mod-preview-moves-items-after-placement/1437	/home/vilsol/forum-backup/fbackup/t/3d-text-mod-preview-moves-items-after-placement/1437.html	(from https://forums.ficsit.app/c/modding-help)
17:24:12	8296/8296	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2013:25:56%20GMT	https://forums.ficsit.app/t/request-decorative-lighting-options/1431	/home/vilsol/forum-backup/fbackup/t/request-decorative-lighting-options/1431.html	(from https://forums.ficsit.app/c/modding-help)
17:24:13	5192/5192	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jun%202022%2014:24:13%20GMT	https://forums.ficsit.app/c/showcase/11?page=1	/home/vilsol/forum-backup/fbackup/c/showcase/112679.html	(from https://forums.ficsit.app/c/showcase)
17:24:15	38949/38949	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2001%20Jun%202022%2014:24:14%20GMT	https://forums.ficsit.app/c/showcase.rss	/home/vilsol/forum-backup/fbackup/c/showcase.rss	(from https://forums.ficsit.app/c/showcase)
